province,province_language,urban_context_pop_est,log_urban_context_pop_est,inscription_count,letter_count,mean_date_range,median_date_range,date_range_std,date_range_se,cv_date_range,avg_variance_date_range,delta_t
Africa proconsularis,Latin,1000.0,6.907755278982137,24,923,111.16666666666667,129.0,57.31277015804075,11.69892021938422,51.55571528459437,3300.0833333333335,57.446351784367764
Numidia,Latin,7790.0,8.960596138864794,70,10537,12.571428571428571,1.0,34.793207494921745,4.158583700843832,276.7641505277866,3300.0833333333335,57.446351784367764
Mauretania Tingitana,Latin,1700.0,7.438383530044307,14,1483,27.0,9.0,40.498812898081916,10.823763031120285,149.99560332622931,1386.75,37.239092362730865
Sardinia,Latin,1000.0,6.907755278982137,60,1439,101.2,79.0,69.12155836284708,8.923554813440358,68.30193514115324,3267.0,57.15767664977295
Thracia,Greek,3937.0,8.278174290943738,2,78,199.0,199.0,141.4213562373095,100.0,71.06600815945201,3333.3333333333335,57.735026918962575
Africa proconsularis,Latin,43131.0,10.671997275090702,10,500,15.8,1.0,31.058367990321425,9.821518325708212,196.5719493058318,800.3333333333334,28.290163190291665
Achaia,Greek,8421.0,9.038483865029992,12,615,12.666666666666666,9.0,11.77310751696682,3.3986033970596,92.94558566026436,120.33333333333333,10.969655114602888
Macedonia,Greek,37159.0,10.522961281909057,87,5329,147.35632183908046,99.0,92.26276643389114,9.891606839258644,62.61201778274984,7450.083333333333,86.31386524384905
Africa proconsularis,Latin,11517.0,9.351579483668907,287,15686,116.9616724738676,99.0,80.9119044894022,4.776078708847722,69.17813569011687,9020.083333333334,94.97411928169345
Numidia,Latin,1000.0,6.907755278982137,7,934,57.285714285714285,1.0,96.81204175396483,36.59151234248462,168.9985766278688,3300.0833333333335,57.446351784367764
Africa proconsularis,Latin,5782.0,8.662504922576291,4,341,41.25,29.5,42.99127818523194,21.49563909261597,104.22128044904713,705.3333333333334,26.558112382722786
Africa proconsularis,Latin,14596.0,9.588502797556337,10,1556,48.3,6.0,75.73499117903751,23.949507069851958,156.80122397316254,3300.0833333333335,57.446351784367764
Africa proconsularis,Latin,1000.0,6.907755278982137,1,30,99.0,99.0,,,,0.0,0.0
Africa proconsularis,Latin,3086.0,8.034631032923107,15,1441,51.53333333333333,24.0,55.23827175669661,14.262460439131033,107.18940185646173,3267.0,57.15767664977295
Africa proconsularis,Latin,3937.0,8.278174290943738,4,441,124.0,124.0,86.60254037844386,43.30127018922193,69.8407583697128,1875.0,43.30127018922193
Africa proconsularis,Latin,1000.0,6.907755278982137,11,802,27.636363636363637,4.0,49.50812605476544,14.927261654297741,179.14124559290124,1850.0833333333333,43.01259505462712
Africa proconsularis,Latin,7172.0,8.877939834725023,14,1191,54.357142857142854,54.0,56.12021045913871,14.998757143696041,103.24348836109618,3300.0833333333335,57.446351784367764
Africa proconsularis,Latin,3086.0,8.034631032923107,308,21079,72.2012987012987,49.0,54.28083324934073,3.092937523902176,75.17985718498493,10150.083333333334,100.7476219735897
Africa proconsularis,Latin,41538.0,10.63436394990608,17,1286,85.41176470588235,59.0,97.52247101535716,23.652673462797313,114.1792016020022,7450.083333333333,86.31386524384905
Dacia,Latin,1000.0,6.907755278982137,94,4264,81.97872340425532,79.0,56.147076202547844,5.791128731061933,68.48981524837137,3300.0833333333335,57.446351784367764
Latium et Campania / Regio I,Latin,6767.0,8.819813136232225,267,23286,60.835205992509366,49.0,54.884799005676406,3.3588951511330682,90.21881016139629,3300.0833333333335,57.446351784367764
Transpadana / Regio XI,Latin,6567.0,8.789812386190972,115,5416,96.7304347826087,99.0,50.55521937396431,4.714298514786559,52.26402578214577,5985.333333333333,77.36493607140984
Mauretania Caesariensis,Latin,1989.0,7.5953872788539725,33,1509,95.03030303030303,99.0,52.55561628437348,9.148758490090836,55.30406050332668,3300.0833333333335,57.446351784367764
Umbria / Regio VI,Latin,3937.0,8.278174290943738,26,1867,70.73076923076923,99.0,42.137449084924626,8.263833659117427,59.57442502490703,1850.0833333333333,43.01259505462712
Mauretania Caesariensis,Latin,1000.0,6.907755278982137,4,351,70.0,36.5,87.1588587962616,43.5794293981308,124.51265542323084,3040.0833333333335,55.13695070760926
Mauretania Tingitana,Latin,2138.0,7.6676260915849905,7,808,3.2857142857142856,0.0,4.923220007078217,1.8608022554838022,149.8371306502066,14.083333333333334,3.7527767497325675
Africa proconsularis,Latin,9280.0,9.135616825780247,31,2042,108.80645161290323,99.0,81.26435026292842,14.595508172982884,74.68706961609193,3300.0833333333335,57.446351784367764
Pontus et Bithynia,Greek,1000.0,6.907755278982137,1,114,0.0,0.0,,,,0.0,0.0
Lycia et Pamphylia,Greek,1700.0,7.438383530044307,1,972,0.0,0.0,,,,0.0,0.0
Picenum / Regio V,Latin,1000.0,6.907755278982137,27,1284,107.11111111111111,99.0,66.68602283106739,12.833731077567428,62.258735008257936,3008.3333333333335,54.84827557301445
Hispania citerior,Latin,1000.0,6.907755278982137,35,932,106.02857142857142,99.0,56.74788708908579,9.592143644038861,53.52131630606313,3267.0,57.15767664977295
Gallia Narbonensis,Latin,17338.0,9.760655903428585,27,603,112.4074074074074,99.0,82.63416096509094,15.902951692484706,73.51309212709903,3136.3333333333335,56.0029761113937
Moesia inferior,Latin,6171.0,8.727616178321068,204,12487,91.63725490196079,99.0,72.05447982855247,5.0448226534459994,78.63011599991819,10150.083333333334,100.7476219735897
Macedonia,Greek,9498.0,9.158836529109067,1,7,39.0,39.0,,,,0.0,0.0
Dalmatia,Latin,1000.0,6.907755278982137,36,1618,122.02777777777777,149.0,70.14942667971039,11.691571113285065,57.4864411670743,7450.083333333333,86.31386524384905
Asia,Greek,1000.0,6.907755278982137,7,936,23.285714285714285,10.0,33.851215072797046,12.794556665711745,145.3733162635456,752.0833333333334,27.424137786507224
Picenum / Regio V,Latin,1000.0,6.907755278982137,38,1641,90.5,99.0,49.57644929121411,8.04236205863794,54.780606951617806,2700.0,51.96152422706632
Latium et Campania / Regio I,,1000.0,6.907755278982137,5,657,23.8,1.0,32.90440699967103,14.715298162116865,138.25381092298753,396.75,19.91858428704209
Latium et Campania / Regio I,,1559.0,7.351799869057777,31,1350,84.19354838709677,70.0,64.39586909879583,11.565839518765886,76.48551502155827,3300.0833333333335,57.446351784367764
Samnium / Regio IV,Latin,1000.0,6.907755278982137,38,4762,73.07894736842105,99.0,43.423359997317284,7.044199169037515,59.41979401865527,3300.0833333333335,57.446351784367764
Samnium / Regio IV,Latin,1000.0,6.907755278982137,86,2905,111.86046511627907,99.0,68.95662111121193,7.435783685160749,61.64521222000234,7450.083333333333,86.31386524384905
Venetia et Histria / Regio X,Latin,1030.0,6.937314081223682,64,2449,134.796875,99.0,59.222255492634865,7.402781936579358,43.93444246584713,3267.0,57.15767664977295
Moesia inferior,Latin,1000.0,6.907755278982137,91,10475,88.68131868131869,60.0,92.2903484927239,9.674657290070401,104.06966186911863,20750.083333333332,144.04889216281163
Moesia inferior,Latin,1000.0,6.907755278982137,63,5275,84.42857142857143,59.0,95.0832766215361,11.979366846749821,112.61978618456052,29900.083333333332,172.9164056222929
Mauretania Caesariensis,Latin,5589.0,8.628555659269699,24,1507,75.25,99.0,78.25168424357729,15.973058159179217,103.98894916090005,3300.0833333333335,57.446351784367764
Baetica,Latin,1000.0,6.907755278982137,6,27,174.0,199.0,61.237243569579455,25.000000000000004,35.19381814343647,1875.0,43.30127018922193
Umbria / Regio VI,Latin,1989.0,7.5953872788539725,58,3007,76.89655172413794,53.0,59.009273625979326,7.748297225470651,76.73851727145293,3300.0833333333335,57.446351784367764
Umbria / Regio VI,Latin,5782.0,8.662504922576291,49,3369,73.53061224489795,69.0,45.883049721010046,6.554721388715721,62.39992884622516,3300.0833333333335,57.446351784367764
Belgica,Latin,1157.0,7.053585727193677,1,16,3.0,3.0,,,,0.0,0.0
Africa proconsularis,Latin,1000.0,6.907755278982137,4,376,12.75,13.0,14.150971698084906,7.075485849042453,110.98801331831298,52.083333333333336,7.216878364870322
Hispania citerior,Latin,1000.0,6.907755278982137,15,523,129.33333333333334,99.0,89.45203556469056,23.096416268426673,69.16394502424528,6768.75,82.27241335952168
Sardinia,Latin,1000.0,6.907755278982137,135,5113,124.05925925925926,146.0,64.45764118326,5.54763046307954,51.95713852245103,4370.083333333333,66.10660582221215
Etruria / Regio VII,Latin,1000.0,6.907755278982137,16,465,108.1875,99.0,50.927685659832086,12.731921414958022,47.07353960469748,3267.0,57.15767664977295
Latium et Campania / Regio I,Latin,2138.0,7.6676260915849905,238,9591,79.8109243697479,60.0,70.44219857493238,4.566089541147214,88.26134909625641,7450.083333333333,86.31386524384905
Cappadocia,Greek,1000.0,6.907755278982137,4,217,38.25,33.0,36.362755671153415,18.181377835576708,95.0660278984403,630.75,25.11473670974872
Sicilia,Latin,3937.0,8.278174290943738,23,911,85.78260869565217,49.0,88.14345565442484,18.37918100874815,102.75212772690175,3267.0,57.15767664977295
Syria,Greek,13391.0,9.502338118495565,14,838,8.428571428571429,5.0,12.339519288194992,3.2978752495653088,146.40107630061857,200.08333333333334,14.145081595145832
Africa proconsularis,Latin,1000.0,6.907755278982137,25,2111,40.8,5.0,58.14565045355213,11.629130090710426,142.51384915086308,3300.0833333333335,57.446351784367764
Baetica,Latin,1000.0,6.907755278982137,17,859,58.705882352941174,59.0,36.91335243831552,8.952803005813301,62.87845605725089,1386.75,37.239092362730865
Baetica,Latin,1000.0,6.907755278982137,1,46,49.0,49.0,,,,0.0,0.0
Baetica,Latin,1000.0,6.907755278982137,8,357,91.75,69.0,102.94485347574621,36.39650199047784,112.20147517792502,8965.333333333334,94.68544414709862
Baetica,Latin,1000.0,6.907755278982137,27,2140,56.074074074074076,59.0,37.19690426110332,7.158547562722913,66.33529821993326,816.75,28.578838324886476
Moesia superior,Latin,4653.0,8.445267451844648,37,3015,113.62162162162163,99.0,74.37007737261277,12.226365405878607,65.45415943831286,13266.75,115.18137870333034
Africa proconsularis,Latin,1000.0,6.907755278982137,3,188,99.33333333333333,149.0,86.02519010925424,49.66666666666667,86.60254037844388,1850.0833333333333,43.01259505462712
Aquitani(c)a,Latin,1000.0,6.907755278982137,1,70,13.0,13.0,,,,0.0,0.0
Gallia Narbonensis,Latin,2444.0,7.8013913202914855,2,77,0.0,0.0,0.0,0.0,,0.0,0.0
Lusitania,Latin,1000.0,6.907755278982137,5,99,77.0,99.0,45.4972526643093,20.346989949375804,59.08734112247961,833.3333333333334,28.867513459481287
Venetia et Histria / Regio X,Latin,1000.0,6.907755278982137,2,87,49.0,49.0,0.0,0.0,0.0,0.0,0.0
Picenum / Regio V,Latin,5210.0,8.558335134747413,94,3452,83.96808510638297,78.5,57.13791128463811,5.893325566582581,68.04717674846043,3300.0833333333335,57.446351784367764
Baetica,Latin,1000.0,6.907755278982137,19,926,75.3157894736842,60.0,72.17344281626875,16.557723349659316,95.82777173369017,7450.083333333333,86.31386524384905
Baetica,Latin,23980.0,10.084975428581505,75,32620,76.0,99.0,38.124972308363894,4.402292605016184,50.164437247847225,3300.0833333333335,57.446351784367764
Umbria / Regio VI,Latin,1000.0,6.907755278982137,65,770,112.06153846153846,99.0,64.95476236463462,8.056646710202562,57.96347547640377,3300.0833333333335,57.446351784367764
Umbria / Regio VI,Latin,1157.0,7.053585727193677,65,5545,79.73846153846154,99.0,62.86550050581125,7.797505670056049,78.83962054558617,7450.083333333333,86.31386524384905
Africa proconsularis,Latin,25091.0,10.13026449508276,41,1644,72.41463414634147,100.0,56.989462012619526,8.900258670518603,78.69881921581005,3333.3333333333335,57.735026918962575
Africa proconsularis,Latin,16579.0,9.715892113239466,7,405,92.57142857142857,49.0,112.71476854263175,42.60217809257283,121.75978083308985,7450.083333333333,86.31386524384905
Hispania citerior,Latin,3252.0,8.087025470667701,9,332,104.44444444444444,99.0,54.724562837703665,18.24152094590122,52.395858036099256,3300.0833333333335,57.446351784367764
Apulia et Calabria / Regio II,Latin,1000.0,6.907755278982137,7,206,102.0,99.0,23.373774477677614,8.834456352691944,22.915465174193738,520.0833333333334,22.805335632990218
Numidia,Latin,1000.0,6.907755278982137,1,307,0.0,0.0,,,,0.0,0.0
Liguria / Regio IX,Latin,1000.0,6.907755278982137,10,308,114.0,99.0,47.90035954399971,15.14742369000235,42.01785924912256,2133.3333333333335,46.188021535170066
Africa proconsularis,Latin,1000.0,6.907755278982137,4,305,51.25,52.5,55.174722473248565,27.587361236624282,107.65799506975328,800.3333333333334,28.290163190291665
Gallia Narbonensis,Latin,3937.0,8.278174290943738,4,202,18.5,6.5,28.029746104213405,14.014873052106703,151.51214110385624,290.0833333333333,17.03183294109396
Gallia Narbonensis,Latin,5210.0,8.558335134747413,153,6281,108.33986928104575,99.0,59.97194118027336,4.848444079599933,55.35537524482278,7450.083333333333,86.31386524384905
Liguria / Regio IX,Latin,1000.0,6.907755278982137,4,326,54.0,49.0,33.166247903554,16.583123951777,61.41897759917407,533.3333333333334,23.094010767585033
Hispania citerior,Latin,1422.0,7.259819610363186,106,2083,111.4245283018868,79.5,89.53679191772642,8.696582015051183,80.35644689932266,7400.333333333333,86.02519010925424
Liguria / Regio IX,Latin,1559.0,7.351799869057777,5,855,59.8,49.0,81.43218037115301,36.41757817318444,136.17421466747996,3267.0,57.15767664977295
Gallia Narbonensis,Latin,5022.0,8.52158353971753,27,678,121.11111111111111,99.0,72.35294546836859,13.924330847608307,59.740964148194244,6075.0,77.94228634059948
Dalmatia,Latin,1000.0,6.907755278982137,1,64,149.0,149.0,,,,0.0,0.0
Etruria / Regio VII,Latin,3086.0,8.034631032923107,95,6305,80.92631578947369,49.0,72.96490589044396,7.4860413905526055,90.16214957846222,7450.083333333333,86.31386524384905
Aemilia / Regio VIII,Latin,1000.0,6.907755278982137,50,44040,55.66,39.0,53.91058735138608,7.624108378782962,96.85696613615896,3300.0833333333335,57.446351784367764
Bruttium et Lucania / Regio III,Latin,2760.0,7.9229859587111955,24,1443,90.79166666666667,99.0,36.80025893891257,7.511821400219276,40.53263949214785,1850.0833333333333,43.01259505462712
Latium et Campania / Regio I,,4291.0,8.364275084991524,151,7631,82.06622516556291,89.0,65.97541652001117,5.369003252660518,80.39289779310592,7450.083333333333,86.31386524384905
Latium et Campania / Regio I,,3420.0,8.13739583005665,274,15668,87.62408759124088,99.0,56.46867850494523,3.411397626599628,64.44424136929898,7450.083333333333,86.31386524384905
Britannia,Latin,9498.0,9.158836529109067,6,92,120.66666666666667,99.0,56.361925682739646,23.009659807229756,46.70877819011572,2133.3333333333335,46.188021535170066
Britannia,Latin,1989.0,7.5953872788539725,7,522,121.0,49.0,129.5878080685062,48.97958758503383,107.09736204008777,8321.333333333334,91.22134253196087
Britannia,Latin,1989.0,7.5953872788539725,19,351,189.10526315789474,229.0,81.79981984280766,18.766165699717458,43.256236487986236,4370.083333333333,66.10660582221215
Apulia et Calabria / Regio II,Latin,6567.0,8.789812386190972,382,12940,93.53926701570681,99.0,46.67194133093037,2.38794425575235,49.895560249679285,7450.083333333333,86.31386524384905
Transpadana / Regio XI,Latin,5399.0,8.593969030218288,93,3460,123.08602150537635,99.0,57.90165123311487,6.004121537386848,47.04161408822995,6864.083333333333,82.8497636287113
Roma,Latin,8209.0,9.012986392348266,373,18965,75.89008042895442,60.0,43.86025257766204,2.270997794297899,57.79444735036543,5208.333333333333,72.16878364870321
Belgica | Germania superior,,3086.0,8.034631032923107,11,411,235.36363636363637,299.0,77.75252115175782,23.443267196777505,33.035061130526685,3333.3333333333335,57.735026918962575
Latium et Campania / Regio I,Latin,1000.0,6.907755278982137,13,1472,95.0,79.0,103.28520384514586,28.6461614200326,108.72126720541668,12740.083333333334,112.87197762657183
Britannia,Latin,17084.0,9.745897631961357,17,90,113.94117647058823,157.0,57.51898663510521,13.950403375001724,50.48129957649915,2054.0833333333335,45.321996131385625
Germania superior,Latin,15086.0,9.621522440413576,2,56,99.5,99.5,140.71424945612296,99.49999999999999,141.4213562373095,3300.0833333333335,57.446351784367764
Aquitani(c)a,Latin,7376.0,8.90598676523643,29,824,80.58620689655173,49.0,65.74763289675982,12.209028925104477,81.586707488491,3300.0833333333335,57.446351784367764
Umbria / Regio VI,Latin,1000.0,6.907755278982137,41,2207,79.53658536585365,49.0,61.71916135244208,9.638913609020747,77.59845493560643,3300.0833333333335,57.446351784367764
Etruria / Regio VII,Latin,3086.0,8.034631032923107,3,109,65.66666666666667,96.0,55.15735067362585,31.845111259204472,83.99596549283123,784.0833333333334,28.00148805569685
Bruttium et Lucania / Regio III,Latin,1000.0,6.907755278982137,1,27,0.0,0.0,,,,0.0,0.0
Bruttium et Lucania / Regio III,Latin,3937.0,8.278174290943738,68,2954,93.3970588235294,99.0,46.83000049588138,5.678971720360186,50.14076576476042,3300.0833333333335,57.446351784367764
Numidia,Latin,3590.0,8.185907481482324,45,1831,90.0,49.0,86.9234250256041,12.957779146290477,96.58158336178234,20750.083333333332,144.04889216281163
Gallia Narbonensis,Latin,15332.0,9.637697426500445,97,5300,79.82474226804123,79.0,53.85725931982892,5.468376171499516,67.46938078294467,4033.3333333333335,63.50852961085884
Moesia superior,Latin,9280.0,9.135616825780247,305,22253,116.3344262295082,129.0,68.70392926508983,3.933975545800826,59.05726403768783,8480.083333333334,92.0873679357453
Pannonia superior,Latin,4837.0,8.484049972822984,128,5659,94.84375,64.0,95.43414578180266,8.435266454882276,100.62249308130757,29900.083333333332,172.9164056222929
Germania superior,Latin,1000.0,6.907755278982137,258,7165,75.63565891472868,71.0,67.29121773451935,4.189368226867713,88.96758314802702,13266.75,115.18137870333034
Britannia,Latin,15086.0,9.621522440413576,29,1401,166.3448275862069,199.0,113.74353226889397,21.121643690124678,68.37815994605981,10740.083333333334,103.63437331953783
Noricum,Latin,7172.0,8.877939834725023,6,109,204.0,249.0,117.26039399558574,47.87135538781691,57.4805852919538,6075.0,77.94228634059948
Etruria / Regio VII,Latin,1000.0,6.907755278982137,4,304,24.25,20.5,28.663274993156893,14.331637496578447,118.19907213672947,261.3333333333333,16.165807537309522
Latium et Campania / Regio I,,1000.0,6.907755278982137,14,876,67.21428571428571,49.0,60.477813568828154,16.16337556255308,89.97761848709823,3300.0833333333335,57.446351784367764
Etruria / Regio VII,Latin,3937.0,8.278174290943738,55,1726,104.81818181818181,99.0,67.90109662265348,9.155782000819258,64.7798840285506,5166.75,71.88010851410841
Bruttium et Lucania / Regio III,Latin,1000.0,6.907755278982137,77,4848,89.02597402597402,99.0,50.54543917838838,5.7601873861747075,56.77605859570978,3300.0833333333335,57.446351784367764
Latium et Campania / Regio I,Latin,1000.0,6.907755278982137,14,1467,52.357142857142854,39.0,41.37187291061245,11.057098134333271,79.01858400389827,1386.75,37.239092362730865
Germania superior,Latin,6368.0,8.75904072752422,84,9412,11.428571428571429,1.0,25.799638418259057,2.814971332241974,225.74683615976676,1850.0833333333333,43.01259505462712
Etruria / Regio VII,Latin,16831.0,9.730977703126166,10,524,44.6,45.0,30.905591008028882,9.773206001899046,69.29504710320377,816.75,28.578838324886476
Lycia et Pamphylia,Greek,3086.0,8.034631032923107,1,109,4.0,4.0,,,,0.0,0.0
Aegyptus,Greek,1000.0,6.907755278982137,1,311,0.0,0.0,,,,0.0,0.0
Africa proconsularis,Latin,1000.0,6.907755278982137,3,258,36.0,9.0,54.74486277268398,31.60696125855822,152.0690632574555,816.75,28.578838324886476
Pontus et Bithynia,Greek,1000.0,6.907755278982137,5,826,60.6,17.0,78.93224942949492,35.29957506826393,130.25123668233485,2610.75,51.09549882328188
Syria,Greek,33505.0,10.41944996040727,9,327,106.88888888888889,99.0,40.83639444308362,13.612131481027873,38.20452702575391,1408.3333333333333,37.52776749732568
Mauretania Caesariensis,Latin,1000.0,6.907755278982137,17,1237,53.76470588235294,0.0,80.74460462761948,19.583443151671275,150.18143092664457,3300.0833333333335,57.446351784367764
