nb,na,n,width,category,env_overlap_frac,share_corpus,cum_n,cum_share_corpus
229,229,29,1,year_precise,1.0,0.0001605678565298518,161563,0.8945456760183601
140,140,29,1,year_precise,1.0,0.0001605678565298518,161592,0.89470624387489
181,181,28,1,year_precise,1.0,0.00015503103389089137,161620,0.8948612749087809
96,98,28,3,other,1.0,0.00015503103389089137,161648,0.8950163059426718
167,167,28,1,year_precise,1.0,0.00015503103389089137,161676,0.8951713369765626
151,400,28,250,multi_century,0.8,0.00015503103389089137,161704,0.8953263680104535
31,32,28,2,other,1.0,0.00015503103389089137,161732,0.8954813990443444
121,180,28,60,other,1.0,0.00015503103389089137,161760,0.8956364300782353
89,96,28,8,other,1.0,0.00015503103389089137,161788,0.8957914611121262
301,700,28,400,multi_century,0.125,0.00015503103389089137,161816,0.8959464921460171
14,54,28,41,other,1.0,0.00015503103389089137,161844,0.896101523179908
4,14,28,11,other,1.0,0.00015503103389089137,161872,0.8962565542137989
251,325,27,75,other,1.0,0.00014949421125193098,161899,0.8964060484250508
83,96,27,14,other,1.0,0.00014949421125193098,161926,0.8965555426363028
249,249,27,1,year_precise,1.0,0.00014949421125193098,161953,0.8967050368475546
81,200,27,120,other,1.0,0.00014949421125193098,161980,0.8968545310588066
306,337,27,32,reign:Constantinian,1.0,0.00014949421125193098,162007,0.8970040252700585
161,230,27,70,other,1.0,0.00014949421125193098,162034,0.8971535194813105
193,217,27,25,other,1.0,0.00014949421125193098,162061,0.8973030136925624
46,46,27,1,year_precise,1.0,0.00014949421125193098,162088,0.8974525079038144
-27,30,27,58,bc_ad_boundary,1.0,0.00014949421125193098,162115,0.8976020021150662
134,134,27,1,year_precise,1.0,0.00014949421125193098,162142,0.8977514963263182
-10,20,27,31,bc_ad_boundary,1.0,0.00014949421125193098,162169,0.8979009905375701
71,220,27,150,other,1.0,0.00014949421125193098,162196,0.898050484748822
-2,14,27,17,bc_ad_boundary,1.0,0.00014949421125193098,162223,0.898199978960074
104,120,27,17,other,1.0,0.00014949421125193098,162250,0.8983494731713259
102,117,27,16,other,1.0,0.00014949421125193098,162277,0.8984989673825778
180,275,27,96,other,1.0,0.00014949421125193098,162304,0.8986484615938297
148,148,27,1,year_precise,1.0,0.00014949421125193098,162331,0.8987979558050817
14,70,26,57,other,1.0,0.00014395738861297056,162357,0.8989419131936947
31,200,26,170,other,1.0,0.00014395738861297056,162383,0.8990858705823076
42,69,26,28,other,1.0,0.00014395738861297056,162409,0.8992298279709207
79,81,26,3,other,1.0,0.00014395738861297056,162435,0.8993737853595336
-50,20,26,71,bc_ad_boundary,1.0,0.00014395738861297056,162461,0.8995177427481466
157,157,26,1,year_precise,1.0,0.00014395738861297056,162487,0.8996617001367595
312,324,26,13,other,1.0,0.00014395738861297056,162513,0.8998056575253724
-8,-7,26,2,other,1.0,0.00014395738861297056,162539,0.8999496149139855
31,79,26,49,other,1.0,0.00014395738861297056,162565,0.9000935723025985
47,47,26,1,year_precise,1.0,0.00014395738861297056,162591,0.9002375296912114
106,270,26,165,other,1.0,0.00014395738861297056,162617,0.9003814870798243
121,122,26,2,other,1.0,0.00014395738861297056,162643,0.9005254444684373
150,150,26,1,year_precise,1.0,0.00014395738861297056,162669,0.9006694018570504
333,335,25,3,other,1.0,0.00013842056597401016,162694,0.9008078224230244
198,199,25,2,other,1.0,0.00013842056597401016,162719,0.9009462429889983
201,500,25,300,multi_century,0.5,0.00013842056597401016,162744,0.9010846635549723
106,200,25,95,other,1.0,0.00013842056597401016,162769,0.9012230841209463
129,129,25,1,year_precise,1.0,0.00013842056597401016,162794,0.9013615046869203
-100,-27,25,74,other,0.3243,0.00013842056597401016,162819,0.9014999252528944
138,300,25,163,other,1.0,0.00013842056597401016,162844,0.9016383458188684
54,100,25,47,other,1.0,0.00013842056597401016,162869,0.9017767663848424
193,250,25,58,other,1.0,0.00013842056597401016,162894,0.9019151869508164
81,150,25,70,other,1.0,0.00013842056597401016,162919,0.9020536075167904
65,117,25,53,other,1.0,0.00013842056597401016,162944,0.9021920280827644
70,101,25,32,other,1.0,0.00013842056597401016,162969,0.9023304486487385
51,230,25,180,other,1.0,0.00013842056597401016,162994,0.9024688692147125
176,250,25,75,other,1.0,0.00013842056597401016,163019,0.9026072897806865
-150,-1,25,150,other,0.3333,0.00013842056597401016,163044,0.9027457103466605
240,240,25,1,year_precise,1.0,0.00013842056597401016,163069,0.9028841309126345
180,230,24,51,other,1.0,0.00013288374333504974,163093,0.9030170146559695
307,312,24,6,other,1.0,0.00013288374333504974,163117,0.9031498983993046
180,220,24,41,other,1.0,0.00013288374333504974,163141,0.9032827821426396
324,337,24,14,other,1.0,0.00013288374333504974,163165,0.9034156658859747
177,180,24,4,other,1.0,0.00013288374333504974,163189,0.9035485496293097
74,74,24,1,year_precise,1.0,0.00013288374333504974,163213,0.9036814333726447
14,150,24,137,other,1.0,0.00013288374333504974,163237,0.9038143171159798
253,253,24,1,year_precise,1.0,0.00013288374333504974,163261,0.9039472008593149
251,251,24,1,year_precise,1.0,0.00013288374333504974,163285,0.9040800846026499
138,150,24,13,other,1.0,0.00013288374333504974,163309,0.904212968345985
212,213,24,2,other,1.0,0.00013288374333504974,163333,0.9043458520893201
317,337,24,21,other,1.0,0.00013288374333504974,163357,0.904478735832655
215,215,24,1,year_precise,1.0,0.00013288374333504974,163381,0.9046116195759901
207,207,24,1,year_precise,1.0,0.00013288374333504974,163405,0.9047445033193252
228,228,24,1,year_precise,1.0,0.00013288374333504974,163429,0.9048773870626602
161,192,24,32,other,1.0,0.00013288374333504974,163453,0.9050102708059953
231,231,24,1,year_precise,1.0,0.00013288374333504974,163477,0.9051431545493304
74,79,24,6,other,1.0,0.00013288374333504974,163501,0.9052760382926653
98,200,24,103,other,1.0,0.00013288374333504974,163525,0.9054089220360004
31,170,23,140,other,1.0,0.00012734692069608935,163548,0.9055362689566965
307,310,23,4,other,1.0,0.00012734692069608935,163571,0.9056636158773926
345,345,23,1,year_precise,1.0,0.00012734692069608935,163594,0.9057909627980887
-20,-1,23,20,other,1.0,0.00012734692069608935,163617,0.9059183097187847
56,56,23,1,year_precise,1.0,0.00012734692069608935,163640,0.9060456566394809
331,500,23,170,other,0.1176,0.00012734692069608935,163663,0.9061730035601769
101,140,23,40,other,1.0,0.00012734692069608935,163686,0.9063003504808731
80,200,23,121,other,1.0,0.00012734692069608935,163709,0.9064276974015691
186,186,23,1,year_precise,1.0,0.00012734692069608935,163732,0.9065550443222652
333,337,23,5,other,1.0,0.00012734692069608935,163755,0.9066823912429613
337,340,23,4,other,1.0,0.00012734692069608935,163778,0.9068097381636574
31,300,23,270,other,1.0,0.00012734692069608935,163801,0.9069370850843534
1,60,23,60,other,1.0,0.00012734692069608935,163824,0.9070644320050496
1,14,23,14,other,1.0,0.00012734692069608935,163847,0.9071917789257457
126,150,23,25,other,1.0,0.00012734692069608935,163870,0.9073191258464418
1,40,23,40,other,1.0,0.00012734692069608935,163893,0.9074464727671379
112,112,23,1,year_precise,1.0,0.00012734692069608935,163916,0.9075738196878339
211,212,23,2,other,1.0,0.00012734692069608935,163939,0.9077011666085301
208,208,23,1,year_precise,1.0,0.00012734692069608935,163962,0.9078285135292261
216,217,23,2,other,1.0,0.00012734692069608935,163985,0.9079558604499222
135,136,23,2,other,1.0,0.00012734692069608935,164008,0.9080832073706183
44,45,23,2,other,1.0,0.00012734692069608935,164031,0.9082105542913144
144,144,22,1,year_precise,1.0,0.00012181009805712893,164053,0.9083323643893715
180,400,22,221,other,0.7738,0.00012181009805712893,164075,0.9084541744874286
120,300,22,181,other,1.0,0.00012181009805712893,164097,0.9085759845854857
159,159,22,1,year_precise,1.0,0.00012181009805712893,164119,0.908697794683543
142,143,22,2,other,1.0,0.00012181009805712893,164141,0.9088196047816001
154,154,22,1,year_precise,1.0,0.00012181009805712893,164163,0.9089414148796572
161,162,22,2,other,1.0,0.00012181009805712893,164185,0.9090632249777143
179,179,22,1,year_precise,1.0,0.00012181009805712893,164207,0.9091850350757714
-40,-21,22,20,other,1.0,0.00012181009805712893,164229,0.9093068451738285
163,167,22,5,other,1.0,0.00012181009805712893,164251,0.9094286552718857
1,500,22,500,multi_century,0.7,0.00012181009805712893,164273,0.9095504653699428
259,259,22,1,year_precise,1.0,0.00012181009805712893,164295,0.9096722754679999
76,76,22,1,year_precise,1.0,0.00012181009805712893,164317,0.909794085566057
245,245,22,1,year_precise,1.0,0.00012181009805712893,164339,0.9099158956641142
234,234,22,1,year_precise,1.0,0.00012181009805712893,164361,0.9100377057621714
1,170,22,170,other,1.0,0.00012181009805712893,164383,0.9101595158602285
-30,70,22,101,bc_ad_boundary,1.0,0.00012181009805712893,164405,0.9102813259582856
124,124,22,1,year_precise,1.0,0.00012181009805712893,164427,0.9104031360563427
37,37,22,1,year_precise,1.0,0.00012181009805712893,164449,0.9105249461543998
-80,-31,22,50,other,0.4,0.00012181009805712893,164471,0.910646756252457
50,79,22,30,other,1.0,0.00012181009805712893,164493,0.9107685663505141
69,200,22,132,other,1.0,0.00012181009805712893,164515,0.9108903764485712
61,70,22,10,other,1.0,0.00012181009805712893,164537,0.9110121865466283
73,73,22,1,year_precise,1.0,0.00012181009805712893,164559,0.9111339966446855
275,276,22,2,other,1.0,0.00012181009805712893,164581,0.9112558067427426
70,92,22,23,other,1.0,0.00012181009805712893,164603,0.9113776168407998
-8,-8,21,1,year_precise,1.0,0.00011627327541816853,164624,0.911493890116218
43,43,21,1,year_precise,1.0,0.00011627327541816853,164645,0.911610163391636
-50,-21,21,30,other,1.0,0.00011627327541816853,164666,0.9117264366670542
226,226,21,1,year_precise,1.0,0.00011627327541816853,164687,0.9118427099424724
147,147,21,1,year_precise,1.0,0.00011627327541816853,164708,0.9119589832178906
150,300,21,151,other,1.0,0.00011627327541816853,164729,0.9120752564933088
39,63,21,25,other,1.0,0.00011627327541816853,164750,0.912191529768727
200,201,21,2,other,1.0,0.00011627327541816853,164771,0.912307803044145
195,250,21,56,other,1.0,0.00011627327541816853,164792,0.9124240763195632
132,132,21,1,year_precise,1.0,0.00011627327541816853,164813,0.9125403495949814
-6,-6,21,1,year_precise,1.0,0.00011627327541816853,164834,0.9126566228703996
247,247,21,1,year_precise,1.0,0.00011627327541816853,164855,0.9127728961458178
114,114,21,1,year_precise,1.0,0.00011627327541816853,164876,0.9128891694212359
107,150,21,44,other,1.0,0.00011627327541816853,164897,0.9130054426966541
105,105,21,1,year_precise,1.0,0.00011627327541816853,164918,0.9131217159720723
161,211,21,51,other,1.0,0.00011627327541816853,164939,0.9132379892474904
-12,9,21,22,bc_ad_boundary,1.0,0.00011627327541816853,164960,0.9133542625229086
101,350,21,250,multi_century,1.0,0.00011627327541816853,164981,0.9134705357983268
11,30,21,20,other,1.0,0.00011627327541816853,165002,0.9135868090737449
14,14,21,1,year_precise,1.0,0.00011627327541816853,165023,0.9137030823491631
49,49,21,1,year_precise,1.0,0.00011627327541816853,165044,0.9138193556245813
51,80,21,30,other,1.0,0.00011627327541816853,165065,0.9139356288999995
306,312,21,7,other,1.0,0.00011627327541816853,165086,0.9140519021754177
188,188,21,1,year_precise,1.0,0.00011627327541816853,165107,0.9141681754508357
69,69,20,1,year_precise,1.0,0.00011073645277920812,165127,0.914278911903615
138,367,20,230,other,0.9261,0.00011073645277920812,165147,0.9143896483563942
206,206,20,1,year_precise,1.0,0.00011073645277920812,165167,0.9145003848091734
-80,30,20,111,bc_ad_boundary,0.7297,0.00011073645277920812,165187,0.9146111212619527
100,100,20,1,year_precise,1.0,0.00011073645277920812,165207,0.9147218577147318
242,242,20,1,year_precise,1.0,0.00011073645277920812,165227,0.9148325941675111
195,217,20,23,other,1.0,0.00011073645277920812,165247,0.9149433306202902
-15,150,20,166,bc_ad_boundary,1.0,0.00011073645277920812,165267,0.9150540670730695
195,235,20,41,other,1.0,0.00011073645277920812,165287,0.9151648035258486
168,168,20,1,year_precise,1.0,0.00011073645277920812,165307,0.9152755399786279
169,169,20,1,year_precise,1.0,0.00011073645277920812,165327,0.915386276431407
284,284,20,1,year_precise,1.0,0.00011073645277920812,165347,0.9154970128841863
138,192,20,55,reign:Antonine-broad,1.0,0.00011073645277920812,165367,0.9156077493369655
115,115,20,1,year_precise,1.0,0.00011073645277920812,165387,0.9157184857897447
201,600,20,400,multi_century,0.375,0.00011073645277920812,165407,0.9158292222425239
153,153,20,1,year_precise,1.0,0.00011073645277920812,165427,0.9159399586953031
176,225,19,50,other,1.0,0.00010519963014024771,165446,0.9160451583254433
81,130,19,50,other,1.0,0.00010519963014024771,165465,0.9161503579555836
91,130,19,40,other,1.0,0.00010519963014024771,165484,0.9162555575857239
152,152,19,1,year_precise,1.0,0.00010519963014024771,165503,0.9163607572158641
151,350,19,200,multi_century,1.0,0.00010519963014024771,165522,0.9164659568460044
120,121,19,2,other,1.0,0.00010519963014024771,165541,0.9165711564761446
-27,54,19,82,bc_ad_boundary,1.0,0.00010519963014024771,165560,0.9166763561062848
144,145,19,2,other,1.0,0.00010519963014024771,165579,0.9167815557364251
128,138,19,11,other,1.0,0.00010519963014024771,165598,0.9168867553665654
102,102,19,1,year_precise,1.0,0.00010519963014024771,165617,0.9169919549967056
243,243,19,1,year_precise,1.0,0.00010519963014024771,165636,0.9170971546268458
161,170,19,10,other,1.0,0.00010519963014024771,165655,0.917202354256986
193,230,19,38,other,1.0,0.00010519963014024771,165674,0.9173075538871264
73,77,19,5,other,1.0,0.00010519963014024771,165693,0.9174127535172666
101,600,19,500,multi_century,0.5,0.00010519963014024771,165712,0.9175179531474068
98,99,19,2,other,1.0,0.00010519963014024771,165731,0.917623152777547
90,91,19,2,other,1.0,0.00010519963014024771,165750,0.9177283524076874
51,51,19,1,year_precise,1.0,0.00010519963014024771,165769,0.9178335520378276
71,131,19,61,other,1.0,0.00010519963014024771,165788,0.9179387516679678
1,68,19,68,other,1.0,0.00010519963014024771,165807,0.9180439512981081
141,160,19,20,other,1.0,0.00010519963014024771,165826,0.9181491509282483
201,260,19,60,other,1.0,0.00010519963014024771,165845,0.9182543505583886
151,151,19,1,year_precise,1.0,0.00010519963014024771,165864,0.9183595501885288
61,150,18,90,other,1.0,9.966280750128731e-05,165882,0.9184592129960301
308,324,18,17,other,1.0,9.966280750128731e-05,165900,0.9185588758035313
276,276,18,1,year_precise,1.0,9.966280750128731e-05,165918,0.9186585386110326
175,225,18,51,other,1.0,9.966280750128731e-05,165936,0.9187582014185339
26,100,18,75,other,1.0,9.966280750128731e-05,165954,0.9188578642260352
256,258,18,3,other,1.0,9.966280750128731e-05,165972,0.9189575270335365
199,200,18,2,other,1.0,9.966280750128731e-05,165990,0.9190571898410378
-17,-11,18,7,other,1.0,9.966280750128731e-05,166008,0.9191568526485391
191,191,18,1,year_precise,1.0,9.966280750128731e-05,166026,0.9192565154560404
122,122,18,1,year_precise,1.0,9.966280750128731e-05,166044,0.9193561782635417
116,117,18,2,other,1.0,9.966280750128731e-05,166062,0.919455841071043
137,137,18,1,year_precise,1.0,9.966280750128731e-05,166080,0.9195555038785442
160,160,18,1,year_precise,1.0,9.966280750128731e-05,166098,0.9196551666860455
326,400,18,75,other,0.3333,9.966280750128731e-05,166116,0.9197548294935468
348,348,18,1,year_precise,1.0,9.966280750128731e-05,166134,0.9198544923010481
340,350,18,11,other,1.0,9.966280750128731e-05,166152,0.9199541551085494
337,361,18,25,other,0.56,9.966280750128731e-05,166170,0.9200538179160507
212,250,18,39,other,1.0,9.966280750128731e-05,166188,0.920153480723552
141,141,18,1,year_precise,1.0,9.966280750128731e-05,166206,0.9202531435310533
222,250,18,29,other,1.0,9.966280750128731e-05,166224,0.9203528063385545
114,300,18,187,other,1.0,9.966280750128731e-05,166242,0.9204524691460558
165,165,18,1,year_precise,1.0,9.966280750128731e-05,166260,0.9205521319535571
168,275,18,108,other,1.0,9.966280750128731e-05,166278,0.9206517947610584
-60,-41,18,20,other,0.5,9.966280750128731e-05,166296,0.9207514575685597
161,217,18,57,other,1.0,9.966280750128731e-05,166314,0.920851120376061
96,117,18,22,reign:Nervan-Trajanic,1.0,9.966280750128731e-05,166332,0.9209507831835623
236,237,18,2,other,1.0,9.966280750128731e-05,166350,0.9210504459910636
247,248,18,2,other,1.0,9.966280750128731e-05,166368,0.9211501087985648
1,230,18,230,other,1.0,9.966280750128731e-05,166386,0.9212497716060661
203,203,18,1,year_precise,1.0,9.966280750128731e-05,166404,0.9213494344135674
350,350,17,1,year_precise,1.0,9.41259848623269e-05,166421,0.9214435603984298
324,326,17,3,other,1.0,9.41259848623269e-05,166438,0.921537686383292
70,70,17,1,year_precise,1.0,9.41259848623269e-05,166455,0.9216318123681544
-60,-31,17,30,other,0.6667,9.41259848623269e-05,166472,0.9217259383530167
173,173,17,1,year_precise,1.0,9.41259848623269e-05,166489,0.9218200643378791
71,114,17,44,other,1.0,9.41259848623269e-05,166506,0.9219141903227414
-60,-21,17,40,other,0.75,9.41259848623269e-05,166523,0.9220083163076037
47,54,17,8,other,1.0,9.41259848623269e-05,166540,0.9221024422924661
32,33,17,2,other,1.0,9.41259848623269e-05,166557,0.9221965682773283
212,222,17,11,other,1.0,9.41259848623269e-05,166574,0.9222906942621907
136,136,17,1,year_precise,1.0,9.41259848623269e-05,166591,0.922384820247053
117,170,17,54,other,1.0,9.41259848623269e-05,166608,0.9224789462319154
119,138,17,20,other,1.0,9.41259848623269e-05,166625,0.9225730722167776
121,170,17,50,other,1.0,9.41259848623269e-05,166642,0.92266719820164
